id,name,height,label
1084,Bob,152,:Dipendent
1085,Luca,157,:Dipendent
1086,Bob,185,:Dipendent
1087,Alice,163,:Employee
1088,David,162,:User
1089,Alice,177,:Dipendent
1090,David,157,:User
1091,Alice,176,:User
1092,Alice,186,:Dipendent
1093,Bob,173,:Boss
1094,Bob,200,:Boss
1095,David,159,:Dipendent
1096,David,150,:Boss
1097,Charlie,187,:Dipendent
1098,Alice,151,:Dipendent
1099,Bob,189,:User
1100,Alice,163,:Boss
1101,Luca,186,:User
1102,Alice,155,:User
1103,Luca,179,:User
1104,Charlie,160,:Boss
1105,Bob,176,:Boss
1106,Charlie,171,:Employee
1107,Luca,177,:User
1108,Alice,193,:Dipendent
1109,Alice,177,:Boss
1110,Bob,188,:Employee
1111,Charlie,176,:User
1112,Bob,170,:User
1113,Alice,174,:Boss
1114,David,183,:Boss
1115,Alice,199,:Dipendent
1116,Charlie,177,:Dipendent
1117,Alice,178,:Dipendent
1118,Alice,190,:Boss
1119,Luca,172,:Employee
1120,Alice,153,:Boss
1121,Bob,189,:Dipendent
1122,Alice,154,:Dipendent
1123,David,185,:Boss
1124,Luca,178,:Employee
1125,Bob,158,:Dipendent
1126,Charlie,158,:Dipendent
1127,Luca,154,:Boss
1128,Luca,183,:Dipendent
1129,David,170,:User
1130,Bob,178,:Boss
1131,Bob,196,:Dipendent
1132,Charlie,157,:Boss
1133,Charlie,169,:Dipendent
1134,Luca,159,:Dipendent
1135,Alice,161,:Boss
1136,Bob,175,:Employee
1137,Bob,173,:Employee
1138,Alice,180,:Dipendent
1139,Alice,164,:Employee
1140,Charlie,177,:User
1141,Bob,154,:Dipendent
1142,Bob,198,:User
1143,Charlie,150,:Employee
1144,Alice,162,:User
1145,Charlie,190,:Dipendent
1146,Luca,181,:Dipendent
1147,Charlie,161,:Employee
1148,David,186,:Dipendent
1149,Alice,192,:Boss
1150,Charlie,176,:Boss
1151,David,193,:Boss
1152,Luca,178,:User
1153,Charlie,188,:Boss
1154,Luca,155,:Boss
1155,Bob,158,:Employee
1156,David,155,:Dipendent
1157,Bob,178,:Dipendent
1158,Luca,182,:User
1159,Luca,173,:Boss
1160,Alice,197,:Boss
1161,Alice,155,:Dipendent
1162,Charlie,194,:Employee
1163,David,168,:Employee
1164,David,173,:Dipendent
1165,Alice,168,:User
1166,Charlie,187,:Employee
1167,Charlie,155,:Dipendent
1168,Luca,170,:Employee
1169,Alice,161,:Employee
1170,Bob,169,:Employee
1171,Bob,193,:Boss
1172,Bob,188,:User
1173,Alice,200,:Dipendent
1174,Alice,154,:Dipendent
1175,Bob,162,:Employee
1176,Luca,164,:Dipendent
1177,Bob,163,:Boss
1178,Charlie,172,:Employee
1179,Bob,176,:Employee
1180,Alice,164,:Boss
1181,Charlie,190,:User
1182,David,169,:Boss
1183,David,179,:User
1184,David,184,:Boss
1185,Charlie,186,:Boss
1186,David,170,:Dipendent
1187,Bob,164,:Employee
1188,Luca,172,:User
1189,Charlie,174,:Dipendent
1190,Charlie,193,:User
1191,Alice,174,:Dipendent
1192,Luca,198,:Boss
1193,Luca,157,:User
1194,Alice,196,:Boss
1195,Alice,161,:Dipendent
1196,Luca,170,:Dipendent
1197,David,184,:Dipendent
1198,David,157,:Boss
1199,David,160,:Boss
1200,Luca,152,:Boss
1201,Bob,153,:Dipendent
1202,Alice,180,:Boss
1203,David,169,:Employee
1204,Charlie,196,:Dipendent
1205,Charlie,187,:Employee
1206,Luca,156,:Employee
1207,Luca,193,:Employee
1208,Alice,157,:Boss
1209,Bob,199,:User
1210,Charlie,167,:Boss
1211,Alice,200,:Employee
1212,Luca,187,:Dipendent
1213,Charlie,198,:Employee
1214,David,184,:Employee
1215,Alice,155,:User
1216,Alice,172,:Dipendent
1217,Bob,178,:Boss
1218,Bob,189,:User
1219,David,174,:Employee
1220,Alice,158,:Boss
1221,Bob,184,:Boss
1222,Charlie,174,:Dipendent
1223,David,174,:Dipendent
1224,Alice,193,:Boss
1225,David,200,:Dipendent
1226,Charlie,181,:User
1227,Charlie,155,:User
1228,Bob,183,:Boss
1229,Charlie,168,:Boss
1230,David,173,:Boss
1231,Alice,173,:User
1232,Charlie,196,:User
1233,Charlie,197,:Employee
1234,Alice,194,:Employee
1235,Alice,157,:Boss
1236,Luca,200,:Dipendent
1237,Bob,200,:User
1238,Bob,177,:User
1239,Alice,162,:User
1240,Luca,179,:Dipendent
1241,Alice,194,:Dipendent
1242,David,154,:Employee
1243,Charlie,175,:Boss
1244,Alice,150,:User
1245,Bob,191,:Dipendent
1246,Charlie,176,:Boss
1247,Charlie,176,:Boss
1248,Bob,169,:Boss
1249,Charlie,194,:Boss
1250,Luca,198,:Dipendent
1251,Charlie,163,:User
1252,Alice,176,:Employee
1253,David,157,:Dipendent
1254,Alice,182,:Employee
1255,Bob,192,:Employee
1256,Charlie,187,:Boss
1257,Alice,196,:User
1258,David,175,:Dipendent
1259,David,157,:Dipendent
1260,Bob,184,:Boss
1261,David,179,:Employee
1262,David,188,:Dipendent
1263,Charlie,182,:User
1264,Alice,183,:Employee
1265,Luca,184,:Boss
1266,David,191,:Boss
1267,Charlie,179,:Boss
1268,Charlie,172,:Dipendent
1269,Charlie,196,:Employee
1270,David,188,:Employee
1271,Alice,151,:Dipendent
1272,Bob,153,:User
1273,Charlie,173,:Employee
1274,Charlie,186,:User
1275,Bob,191,:Boss
1276,Bob,180,:User
1277,Charlie,151,:Dipendent
1278,David,183,:Dipendent
1279,Bob,165,:Employee
1280,Alice,194,:User
1281,Luca,188,:Employee
1282,Alice,187,:User
1283,Luca,166,:User
1284,Luca,182,:Boss
1285,Bob,192,:Employee
1286,Luca,187,:User
1287,Alice,152,:User
1288,Alice,160,:Dipendent
1289,David,183,:User
1290,Bob,180,:Boss
1291,Alice,183,:Dipendent
1292,Bob,170,:Employee
1293,Alice,181,:User
1294,Bob,196,:Boss
1295,Luca,198,:Boss
1296,Luca,194,:Dipendent
1297,Alice,200,:Employee
1298,David,195,:Employee
1299,Alice,175,:Employee
1300,Luca,159,:Boss
1301,Bob,162,:Boss
1302,Bob,159,:Employee
1303,Bob,151,:Dipendent
1304,Alice,187,:Dipendent
1305,David,176,:Employee
1306,Alice,158,:Boss
1307,Alice,189,:User
1308,Alice,169,:User
1309,Bob,180,:Dipendent
1310,Charlie,162,:Dipendent
1311,Bob,184,:Employee
1312,Alice,182,:Boss
1313,Charlie,169,:Boss
1314,Charlie,184,:Employee
1315,Bob,159,:Dipendent
1316,Luca,187,:User
1317,Bob,178,:Dipendent
1318,Alice,158,:Dipendent
1319,Bob,190,:User
1320,David,178,:Employee
1321,David,152,:Employee
1322,David,196,:Dipendent
1323,Charlie,152,:User
1324,Luca,152,:Boss
1325,David,166,:Employee
1326,Bob,165,:Employee
1327,Charlie,193,:Dipendent
1328,Charlie,198,:Dipendent
1329,Charlie,173,:Boss
1330,Charlie,170,:Dipendent
1331,Alice,171,:Dipendent
1332,Charlie,190,:Boss
1333,Luca,184,:Boss
1334,Luca,180,:User
1335,Alice,163,:Dipendent
1336,Alice,187,:Employee
1337,Alice,182,:User
1338,Charlie,188,:User
1339,Alice,198,:Employee
1340,Bob,165,:Employee
1341,Bob,152,:Dipendent
1342,Alice,168,:Dipendent
1343,David,168,:Dipendent
1344,David,197,:User
1345,Luca,187,:Boss
1346,Alice,174,:User
1347,David,193,:Employee
1348,Alice,172,:Employee
1349,Alice,169,:Dipendent
1350,David,198,:Boss
1351,Charlie,186,:Employee
1352,David,185,:User
1353,Bob,191,:Employee
1354,Alice,179,:Employee
1355,Luca,179,:Dipendent
1356,David,156,:Boss
1357,David,176,:Employee
1358,Bob,180,:User
1359,Bob,165,:Dipendent
1360,Alice,179,:User
1361,Charlie,165,:User
1362,Charlie,170,:User
1363,Charlie,183,:Dipendent
1364,Bob,186,:Employee
1365,David,158,:User
1366,Luca,190,:Employee
1367,David,189,:Boss
1368,Alice,190,:Boss
1369,Bob,151,:Dipendent
1370,Charlie,173,:Boss
1371,Alice,167,:Employee
1372,Alice,162,:User
1373,Luca,199,:User
1374,Luca,196,:Boss
1375,Alice,174,:User
1376,Alice,171,:Boss
1377,Bob,184,:User
1378,Bob,180,:User
1379,David,155,:Dipendent
1380,David,180,:Dipendent
1381,Charlie,174,:Boss
1382,Bob,176,:User
1383,Alice,168,:User
1384,Luca,190,:Employee
1385,Charlie,197,:Employee
1386,Luca,166,:Employee
1387,Luca,154,:User
1388,Alice,162,:Employee
1389,Charlie,194,:User
1390,Charlie,163,:Boss
1391,Bob,150,:Boss
1392,Bob,193,:Boss
1393,Alice,187,:Boss
1394,Charlie,164,:Boss
1395,Alice,185,:Employee
1396,Alice,157,:Boss
1397,Bob,195,:User
1398,Alice,160,:User
1399,Alice,169,:Employee
1400,Luca,172,:Dipendent
1401,Bob,191,:Dipendent
1402,Luca,194,:User
1403,David,165,:User
1404,Alice,179,:Employee
1405,Luca,155,:User
1406,Charlie,169,:Employee
1407,Charlie,163,:Boss
1408,Luca,198,:Boss
1409,Alice,175,:User
1410,Charlie,151,:Dipendent
1411,Bob,154,:Dipendent
1412,Luca,159,:User
1413,David,166,:Dipendent
1414,Bob,192,:User
1415,Bob,176,:Boss
1416,Charlie,164,:Boss
1417,David,198,:Employee
1418,Luca,180,:Dipendent
1419,David,173,:Employee
1420,Alice,169,:User
1421,Charlie,183,:Employee
1422,David,187,:User
1423,David,175,:Boss
1424,Bob,158,:Employee
1425,Alice,175,:User
1426,Luca,159,:Boss
1427,Alice,193,:Employee
1428,Alice,169,:Dipendent
1429,David,174,:User
1430,David,175,:User
1431,David,170,:Boss
1432,David,175,:Employee
1433,Luca,182,:Boss
1434,Bob,155,:User
1435,Alice,199,:Dipendent
1436,David,167,:User
1437,David,179,:Dipendent
1438,David,171,:Dipendent
1439,David,167,:Dipendent
1440,Charlie,165,:Dipendent
1441,Bob,167,:Boss
1442,David,177,:Employee
1443,David,154,:User
1444,Bob,163,:User
1445,Bob,196,:User
1446,Alice,152,:Dipendent
1447,Alice,197,:Employee
1448,Alice,200,:Dipendent
1449,Luca,165,:Boss
1450,David,192,:Dipendent
1451,Alice,172,:User
1452,Bob,189,:User
1453,David,153,:Employee
1454,Luca,190,:User
1455,David,157,:User
1456,Charlie,181,:User
1457,Luca,194,:User
1458,David,188,:Dipendent
1459,Charlie,158,:User
1460,Bob,178,:Boss
1461,David,195,:User
1462,Charlie,155,:User
1463,Alice,158,:Employee
1464,Charlie,187,:Dipendent
1465,Bob,168,:Boss
1466,Charlie,152,:Boss
1467,Alice,156,:Boss
1468,David,157,:User
1469,Charlie,150,:User
1470,Charlie,178,:Employee
1471,Bob,154,:Boss
1472,Charlie,172,:Boss
1473,Charlie,156,:Employee
1474,Alice,188,:Dipendent
1475,Luca,151,:User
1476,David,195,:Dipendent
1477,Luca,195,:Employee
1478,David,171,:User
1479,David,174,:User
1480,Charlie,193,:Boss
1481,Charlie,167,:User
1482,Charlie,196,:Dipendent
1483,Bob,166,:Employee
1484,Alice,156,:Employee
1485,Luca,181,:Dipendent
1486,Bob,171,:Dipendent
1487,David,184,:User
1488,Luca,162,:User
1489,Luca,193,:User
1490,Luca,184,:Employee
1491,David,163,:Dipendent
1492,Charlie,174,:Employee
1493,Luca,172,:Boss
1494,Bob,165,:User
1495,David,190,:User
1496,Bob,189,:Employee
1497,Charlie,188,:Employee
1498,Bob,169,:Dipendent
1499,David,163,:Boss
1500,Bob,171,:Dipendent
1501,Luca,196,:Boss
1502,Charlie,191,:User
1503,David,152,:User
1504,Luca,187,:Boss
1505,Bob,156,:User
1506,Alice,161,:Dipendent
1507,David,173,:Boss
1508,David,184,:Dipendent
1509,David,165,:Boss
1510,Luca,165,:Boss
1511,Bob,177,:Employee
1512,Charlie,166,:Employee
1513,David,179,:User
1514,Charlie,154,:Employee
1515,David,175,:Employee
1516,David,171,:User
1517,Bob,162,:Employee
1518,Alice,184,:Boss
1519,Charlie,172,:Boss
1520,David,168,:Employee
1521,Alice,156,:User
1522,Bob,150,:User
1523,Charlie,197,:Employee
1524,Bob,194,:Dipendent
1525,Charlie,181,:Employee
1526,Charlie,199,:Boss
1527,Luca,184,:Employee
1528,Alice,174,:Employee
1529,Bob,189,:Employee
1530,Charlie,164,:Dipendent
1531,Luca,173,:Dipendent
1532,Luca,159,:Boss
1533,Bob,162,:Boss
1534,Alice,160,:Employee
1535,Bob,189,:Dipendent
1536,Alice,178,:Dipendent
1537,Alice,164,:Employee
1538,Bob,196,:Boss
1539,David,179,:Dipendent
1540,David,179,:Boss
1541,Charlie,160,:Boss
1542,Alice,176,:Boss
1543,Bob,191,:User
1544,Luca,157,:Boss
1545,Bob,181,:User
1546,Luca,186,:Dipendent
1547,Luca,166,:Employee
1548,Alice,161,:Dipendent
1549,Bob,153,:Dipendent
1550,Charlie,189,:Dipendent
1551,Charlie,161,:Employee
1552,Bob,151,:Dipendent
1553,Alice,158,:Dipendent
1554,Bob,180,:User
1555,Bob,158,:Employee
1556,Charlie,199,:Dipendent
1557,Charlie,174,:Boss
1558,David,193,:Boss
1559,Charlie,177,:Employee
1560,Luca,191,:Employee
1561,David,172,:Boss
1562,Charlie,194,:Employee
1563,David,190,:Dipendent
1564,Charlie,171,:User
1565,Bob,173,:User
1566,David,160,:Employee
1567,David,183,:Boss
1568,David,155,:Dipendent
1569,David,173,:Boss
1570,Bob,164,:Employee
1571,Charlie,155,:Dipendent
1572,David,157,:Dipendent
1573,Bob,196,:Employee
1574,David,185,:User
1575,Charlie,157,:User
1576,Alice,169,:Boss
1577,Luca,154,:Dipendent
1578,David,179,:User
1579,Bob,179,:Boss
1580,Alice,181,:User
1581,David,200,:Boss
1582,Charlie,196,:Employee
1583,Luca,194,:Employee
1584,Charlie,152,:User
1585,Luca,176,:User
1586,David,197,:Employee
1587,Charlie,188,:User
1588,Charlie,172,:Dipendent
1589,Luca,166,:Boss
1590,David,172,:User
1591,David,180,:Boss
1592,Bob,185,:Dipendent
1593,Charlie,183,:User
1594,Charlie,186,:Dipendent
1595,Charlie,166,:User
1596,Charlie,171,:Dipendent
1597,Bob,185,:Employee
1598,Alice,165,:Employee
1599,Alice,167,:Employee
1600,Alice,163,:Dipendent
1601,Alice,168,:Dipendent
1602,Charlie,185,:Employee
1603,Alice,171,:Employee
1604,Alice,195,:Boss
1605,Alice,167,:Boss
1606,Charlie,194,:User
1607,Charlie,169,:Boss
1608,Charlie,197,:Boss
1609,Luca,179,:Employee
1610,Alice,171,:Boss
1611,David,177,:Boss
1612,Luca,198,:Dipendent
1613,Charlie,150,:Employee
1614,Bob,154,:User
1615,Bob,161,:User
1616,Charlie,172,:Dipendent
1617,Charlie,182,:Dipendent
1618,Luca,151,:User
1619,Charlie,179,:Boss
1620,Luca,154,:Boss
1621,Alice,174,:Employee
1622,Charlie,166,:Dipendent
1623,Charlie,167,:Dipendent
1624,Bob,182,:Dipendent
1625,David,173,:Boss
1626,Charlie,156,:Dipendent
1627,Alice,177,:User
1628,David,169,:Dipendent
1629,Alice,173,:Boss
1630,Alice,156,:Employee
1631,Luca,180,:Boss
1632,Charlie,163,:Employee
1633,Alice,164,:Employee
1634,David,153,:Dipendent
1635,Bob,176,:User
1636,Bob,172,:User
1637,David,161,:Boss
1638,Luca,185,:User
1639,Luca,165,:Boss
1640,Alice,155,:User
1641,David,176,:Employee
1642,Charlie,178,:Dipendent
1643,Alice,159,:Dipendent
1644,Luca,170,:User
1645,Bob,188,:Dipendent
1646,Alice,200,:User
1647,Bob,152,:Boss
1648,Charlie,151,:Boss
1649,Luca,198,:Boss
1650,Bob,170,:Employee
1651,Bob,198,:Boss
1652,Alice,154,:Boss
1653,Bob,179,:User
1654,Bob,190,:Dipendent
1655,Charlie,167,:Boss
1656,Alice,185,:Employee
1657,Charlie,198,:Dipendent
1658,Alice,158,:User
1659,Bob,185,:User
1660,Charlie,176,:Boss
1661,David,161,:User
1662,David,171,:User
1663,Charlie,193,:Dipendent
1664,Charlie,190,:Employee
1665,Luca,165,:Boss
1666,Alice,170,:User
1667,Alice,176,:Dipendent
1668,Charlie,193,:Boss
1669,Alice,181,:User
1670,Alice,153,:Dipendent
1671,David,191,:Employee
1672,Charlie,168,:Dipendent
1673,David,163,:Boss
1674,Charlie,186,:Dipendent
1675,Luca,154,:Employee
1676,Charlie,182,:User
1677,David,167,:Dipendent
1678,David,163,:Employee
1679,Alice,171,:User
1680,Charlie,186,:Employee
1681,Luca,153,:Dipendent
1682,David,170,:Dipendent
1683,Alice,191,:Boss
1684,David,168,:User
1685,Alice,167,:User
1686,David,179,:Employee
1687,Bob,187,:User
1688,David,190,:Dipendent
1689,David,169,:Employee
1690,Luca,160,:Employee
1691,Bob,164,:User
1692,Bob,191,:User
1693,Alice,185,:User
1694,Alice,190,:Boss
1695,Charlie,169,:Dipendent
1696,Alice,161,:Boss
1697,Alice,163,:Boss
1698,David,200,:Boss
1699,David,163,:Employee
1700,David,184,:Employee
1701,Charlie,163,:Dipendent
1702,Bob,169,:User
1703,Charlie,193,:User
1704,Charlie,173,:Employee
1705,Charlie,170,:User
1706,Alice,162,:User
1707,Alice,155,:User
1708,Luca,192,:Boss
1709,Bob,186,:Dipendent
1710,David,155,:Employee
1711,David,163,:Boss
1712,Luca,159,:Employee
1713,Luca,191,:Boss
1714,Charlie,197,:Dipendent
1715,Charlie,171,:User
1716,Alice,154,:User
1717,Luca,151,:Boss
1718,Bob,173,:Dipendent
1719,David,159,:Employee
1720,Luca,179,:User
1721,David,165,:Employee
1722,Luca,184,:User
1723,Luca,173,:User
1724,David,194,:User
1725,David,184,:Dipendent
1726,Luca,188,:User
1727,Charlie,192,:Dipendent
1728,Alice,182,:Dipendent
1729,David,159,:Dipendent
1730,Bob,187,:Dipendent
1731,Alice,196,:Boss
1732,Bob,200,:Dipendent
1733,Luca,167,:Boss
1734,Alice,165,:Boss
1735,Alice,191,:Dipendent
1736,David,188,:Boss
1737,David,193,:Employee
1738,Alice,186,:Employee
1739,Charlie,183,:User
1740,Alice,195,:Employee
1741,David,151,:Dipendent
1742,Luca,165,:User
1743,Bob,171,:Dipendent
1744,Charlie,157,:Boss
1745,Bob,198,:Boss
1746,David,187,:Dipendent
1747,Charlie,152,:Dipendent
1748,Alice,172,:Employee
1749,David,193,:Dipendent
1750,Luca,200,:Employee
1751,Alice,195,:Boss
1752,David,194,:User
1753,Charlie,153,:Employee
1754,David,173,:Dipendent
1755,Charlie,196,:Boss
1756,Luca,179,:Employee
1757,Alice,187,:Employee
1758,Charlie,159,:Employee
1759,Alice,152,:Dipendent
1760,Charlie,152,:Employee
1761,Luca,193,:Employee
1762,Alice,170,:User
1763,Charlie,182,:Dipendent
1764,Luca,197,:Boss
1765,Bob,176,:Employee
1766,Alice,188,:Employee
1767,Alice,191,:Employee
1768,Bob,180,:User
1769,Luca,188,:Employee
1770,Bob,199,:Boss
1771,David,181,:Dipendent
1772,Alice,162,:Employee
1773,Bob,181,:Employee
1774,Luca,184,:Dipendent
1775,Charlie,177,:Employee
1776,Luca,184,:Dipendent
1777,David,190,:Boss
1778,Bob,172,:User
1779,Charlie,178,:Employee
1780,Charlie,200,:Boss
1781,Charlie,185,:Boss
1782,Alice,180,:Employee
1783,Alice,151,:User
1784,David,152,:Employee
1785,Charlie,180,:Dipendent
1786,Charlie,154,:User
1787,Bob,179,:Dipendent
1788,David,164,:Dipendent
1789,Alice,169,:Boss
1790,Charlie,195,:Boss
1791,Alice,169,:Boss
1792,Alice,185,:Boss
1793,Charlie,160,:User
1794,Charlie,178,:Employee
1795,Alice,158,:User
1796,David,151,:User
1797,Luca,196,:User
1798,Alice,154,:Employee
1799,David,159,:Employee
1800,David,171,:Employee
1801,David,189,:Boss
1802,Bob,192,:User
1803,David,194,:Dipendent
1804,Luca,173,:Dipendent
1805,David,164,:User
1806,Charlie,168,:User
1807,Alice,194,:Employee
1808,Charlie,178,:Dipendent
1809,Bob,169,:Boss
1810,Luca,169,:User
1811,Luca,176,:Dipendent
1812,Luca,175,:Dipendent
1813,Bob,197,:Boss
1814,Bob,190,:Employee
1815,Bob,158,:User
1816,Bob,154,:User
1817,Charlie,158,:Boss
1818,David,172,:Dipendent
1819,Alice,185,:Boss
1820,Luca,189,:User
1821,Charlie,179,:Boss
1822,David,175,:Boss
1823,David,161,:Employee
1824,David,197,:User
1825,Luca,159,:User
1826,Luca,156,:Employee
1827,Bob,190,:Dipendent
1828,Luca,152,:Dipendent
1829,David,175,:Dipendent
1830,Bob,192,:Boss
1831,David,198,:Boss
1832,Charlie,180,:Employee
1833,Charlie,181,:Employee
1834,Charlie,168,:User
1835,David,189,:Employee
1836,David,181,:User
1837,Charlie,164,:Dipendent
1838,Luca,180,:Boss
1839,Alice,182,:User
1840,David,161,:Dipendent
1841,Bob,164,:Boss
1842,Luca,163,:Employee
1843,Bob,185,:Boss
1844,Charlie,200,:Dipendent
1845,Charlie,171,:Employee
1846,David,184,:Employee
1847,David,190,:User
1848,Luca,172,:Boss
1849,Charlie,154,:Dipendent
1850,David,168,:Dipendent
1851,David,178,:Employee
1852,Charlie,163,:Boss
1853,Alice,199,:User
1854,Charlie,194,:Dipendent
1855,Luca,196,:Employee
1856,Charlie,162,:User
1857,David,175,:User
1858,Alice,173,:Boss
1859,David,158,:Dipendent
1860,Alice,181,:Boss
1861,David,181,:Dipendent
1862,Bob,156,:User
1863,David,160,:Boss
1864,Alice,175,:Boss
1865,Alice,191,:User
1866,Luca,172,:User
1867,Luca,173,:Boss
1868,Luca,157,:User
1869,Luca,156,:User
1870,David,200,:Dipendent
1871,Alice,199,:User
1872,Charlie,193,:Dipendent
1873,David,193,:Employee
1874,Bob,185,:Dipendent
1875,Luca,168,:Boss
1876,Luca,162,:Boss
1877,Luca,151,:Employee
1878,Bob,199,:User
1879,Bob,151,:Boss
1880,Charlie,189,:User
1881,Luca,177,:Dipendent
1882,Luca,170,:Employee
1883,Luca,181,:Employee
1884,Luca,182,:Employee
1885,Bob,166,:Dipendent
1886,Alice,179,:Dipendent
1887,David,181,:Boss
1888,Bob,198,:Boss
1889,Luca,175,:Employee
1890,Luca,173,:Employee
1891,Alice,171,:Employee
1892,Alice,174,:Dipendent
1893,Bob,189,:Dipendent
1894,David,174,:Boss
1895,Alice,180,:User
1896,Charlie,173,:Employee
1897,Luca,173,:Boss
1898,Charlie,179,:User
1899,Bob,196,:Dipendent
1900,Charlie,180,:Boss
1901,David,156,:Dipendent
1902,Luca,173,:Boss
1903,David,196,:Boss
1904,David,194,:Employee
1905,David,150,:Dipendent
1906,Alice,158,:Employee
1907,Alice,181,:User
1908,Alice,167,:Employee
1909,Alice,166,:Boss
1910,Charlie,153,:Employee
1911,David,193,:Employee
1912,Bob,160,:User
1913,Luca,175,:Dipendent
1914,Bob,194,:User
1915,Alice,173,:Employee
1916,David,154,:User
1917,Bob,165,:Employee
1918,Luca,162,:Boss
1919,Alice,167,:Boss
1920,Alice,179,:Employee
1921,Alice,196,:User
1922,Alice,163,:Dipendent
1923,Charlie,154,:Employee
1924,Bob,158,:Dipendent
1925,Alice,197,:Boss
1926,Charlie,176,:Dipendent
1927,David,168,:Dipendent
1928,Luca,196,:User
1929,Bob,162,:Boss
1930,Alice,187,:Boss
1931,David,175,:Dipendent
1932,Bob,183,:Boss
1933,Luca,182,:User
1934,Charlie,167,:Employee
1935,Alice,182,:Boss
1936,Bob,176,:Dipendent
1937,Charlie,157,:User
1938,Luca,182,:User
1939,Luca,166,:User
1940,David,151,:Boss
1941,Alice,190,:Dipendent
1942,David,175,:Dipendent
1943,Alice,192,:Employee
1944,Alice,163,:Dipendent
1945,Bob,184,:Employee
1946,Charlie,176,:Boss
1947,Charlie,169,:User
1948,Alice,153,:Dipendent
1949,Alice,190,:Boss
1950,Bob,171,:Boss
1951,David,175,:Boss
1952,David,172,:User
1953,Charlie,175,:Dipendent
1954,Bob,188,:User
1955,David,194,:Boss
1956,Alice,189,:Boss
1957,Charlie,174,:Boss
1958,Charlie,192,:Employee
1959,David,162,:User
1960,Luca,172,:Dipendent
1961,David,182,:Boss
1962,David,168,:Boss
1963,Bob,186,:User
1964,David,168,:Employee
1965,Alice,180,:Dipendent
1966,Bob,178,:Employee
1967,Bob,162,:User
1968,Luca,191,:Boss
1969,David,194,:Boss
1970,Bob,189,:User
1971,David,200,:User
1972,Charlie,166,:Dipendent
1973,Alice,189,:User
1974,Charlie,158,:Employee
1975,Bob,163,:User
1976,Charlie,162,:Dipendent
1977,Luca,179,:User
1978,Bob,184,:Boss
1979,David,155,:Dipendent
1980,Charlie,155,:Boss
1981,Bob,156,:User
1982,David,156,:Boss
1983,Alice,152,:Boss
1984,Bob,193,:Employee
1985,Alice,166,:Employee
1986,Bob,190,:Boss
1987,Alice,178,:User
1988,Luca,178,:Employee
1989,Luca,181,:User
1990,David,174,:Employee
1991,Luca,179,:User
1992,Bob,175,:Dipendent
1993,David,182,:Dipendent
1994,Alice,158,:User
